customer_id,merchant_id,customer_name,city,created_at,email_domain,contact_present,city_tier
CUS0103483,M000270,Aniket Shenoy,Chennai,2024-05-14,corporate.com,0,1
CUS0103484,M000270,Meera Deshmukh,Mumbai,2024-09-11,gmail.com,1,1
CUS0103485,M000270,Rohit Gowda,Surat,2024-08-20,gmail.com,0,2
CUS0103486,M000270,Poonam Dutta,Warangal,2024-02-20,corporate.com,1,3
CUS0103487,M000270,Anand Gowda,Mumbai,2024-12-20,outlook.com,1,1
CUS0103488,M000270,Anand Rao,Mumbai,2024-03-22,outlook.com,1,1
CUS0103489,M000270,Aakash Mukherjee,Tirupati,2024-07-18,outlook.com,0,3
CUS0103490,M000270,Ganesh Sawant,Indore,2024-02-25,gmail.com,1,2
CUS0103491,M000270,Harsh Pawar,Bengaluru,2024-08-07,outlook.com,1,1
CUS0103492,M000270,Shailesh Tiwari,Surat,2024-01-10,gmail.com,1,2
CUS0103493,M000270,Ramya Kadam,Siliguri,2024-04-08,gmail.com,1,3
CUS0103494,M000270,Bhavana Joshi,Bengaluru,2024-06-15,gmail.com,1,1
CUS0103495,M000270,Lokesh Pandya,Ahmedabad,2024-02-05,yahoo.com,0,1
CUS0103496,M000270,Narendra Nambiar,Indore,2024-06-30,yahoo.com,0,2
CUS0103497,M000270,Rahul Singhal,Rourkela,2024-07-31,gmail.com,1,3
CUS0103498,M000270,Krishna Sidhu,Guntur,2024-12-11,gmail.com,1,3
CUS0103499,M000270,Harish Saxena,Surat,2024-05-16,outlook.com,0,2
CUS0103500,M000270,Sameer Sethi,Mysuru,2024-09-22,gmail.com,0,2
CUS0103501,M000270,Deepa Mittal,Hyderabad,2024-04-06,yahoo.com,1,1
CUS0103502,M000270,Priya Krishnan,Delhi,2024-12-20,gmail.com,0,1
CUS0103503,M000270,Ramesh Grover,Hyderabad,2024-12-18,outlook.com,0,1
CUS0103504,M000270,Yogesh Mann,Mysuru,2024-10-03,gmail.com,1,2
CUS0103505,M000270,Tarun Reddy,Jalandhar,2024-03-18,gmail.com,1,3
CUS0103506,M000270,Ananya Khan,Kolkata,2024-12-23,gmail.com,1,1
CUS0103507,M000270,Mukesh Dua,Chandigarh,2024-05-25,corporate.com,0,2
CUS0103508,M000270,Fatima Gill,Mumbai,2024-03-31,gmail.com,0,1
CUS0103509,M000270,Mukesh Patil,Nagpur,2024-05-26,outlook.com,1,2
CUS0103510,M000270,Yashoda Khanna,Bengaluru,2024-03-02,gmail.com,1,1
CUS0103511,M000270,Neha Chatterjee,Ajmer,2024-05-10,gmail.com,1,3
CUS0103512,M000270,Geeta Wadhwa,Indore,2024-05-22,gmail.com,0,2
CUS0103513,M000270,Jaidev Reddy,Hyderabad,2024-12-29,gmail.com,0,1
CUS0103514,M000270,Satish Bhalla,Mumbai,2024-06-28,yahoo.com,1,1
CUS0103515,M000270,Roopa Nair,Delhi,2024-09-27,outlook.com,1,1
CUS0103516,M000270,Ashwin Patil,Delhi,2024-10-28,corporate.com,1,1
CUS0103517,M000270,Advait Aggarwal,Jalandhar,2024-12-10,gmail.com,0,3
CUS0103518,M000270,Vani Vashisht,Hyderabad,2024-07-16,yahoo.com,1,1
CUS0103519,M000270,Varun Khanna,Ahmedabad,2024-08-01,gmail.com,1,1
CUS0103520,M000270,Bhakti Chakraborty,Chandigarh,2024-12-13,corporate.com,1,2
CUS0103521,M000270,Aryan Brar,Bengaluru,2024-09-05,gmail.com,1,1
CUS0103522,M000270,Nitin Khanna,Kochi,2024-04-15,yahoo.com,0,2
CUS0103523,M000270,Swathi Venkatesan,Indore,2024-08-04,gmail.com,1,2
CUS0103524,M000270,Subhash Sethi,Pune,2024-07-30,gmail.com,1,1
CUS0103525,M000270,Savita Patel,Bhavnagar,2024-08-01,gmail.com,1,3
CUS0103526,M000270,Chitra Vashisht,Rourkela,2024-08-25,outlook.com,1,3
CUS0103527,M000270,Sameer Nanda,Vadodara,2024-06-06,gmail.com,1,2
CUS0103528,M000270,Rajesh Mann,Mumbai,2024-02-26,corporate.com,1,1
CUS0103529,M000270,Krishna Nanda,Pune,2024-05-13,gmail.com,0,1
CUS0103530,M000270,Harini Patel,Warangal,2024-10-13,outlook.com,1,3
CUS0103531,M000270,Anurag Sundaram,Kolkata,2024-12-30,outlook.com,0,1
CUS0103532,M000270,Parth Shetty,Nagpur,2024-08-21,outlook.com,1,2
CUS0103533,M000270,Neeru Bhatt,Hyderabad,2024-10-10,outlook.com,1,1
CUS0103534,M000270,Shreyas Grewal,Guntur,2024-03-11,outlook.com,0,3
CUS0103535,M000270,Chandran Pillai,Mumbai,2024-10-13,corporate.com,1,1
CUS0103536,M000270,Rajendra Das,Visakhapatnam,2024-05-30,yahoo.com,1,2
CUS0103537,M000270,Uday Shenoy,Jaipur,2024-09-13,corporate.com,1,2
CUS0103538,M000270,Natarajan Vashisht,Jaipur,2024-08-21,outlook.com,0,2
CUS0103539,M000270,Abhishek Gill,Vadodara,2024-10-04,corporate.com,1,2
CUS0103540,M000270,Riya Goyal,Surat,2024-09-24,gmail.com,1,2
CUS0103541,M000270,Nithya Shenoy,Surat,2024-08-23,yahoo.com,1,2
CUS0103542,M000270,Preeti Dhillon,Vadodara,2024-06-01,gmail.com,0,2
CUS0103543,M000270,Garima Tiwari,Surat,2024-10-24,yahoo.com,1,2
CUS0103544,M000270,Nitin Venkatesan,Warangal,2024-09-20,gmail.com,0,3
CUS0103545,M000270,Vandana Iyer,Mumbai,2024-02-20,outlook.com,1,1
CUS0103546,M000270,Seema Sheikh,Vadodara,2024-04-05,outlook.com,0,2
CUS0103547,M000270,Nikhil Taneja,Warangal,2024-04-08,gmail.com,1,3
CUS0103548,M000270,Komal Choudhury,Rourkela,2024-04-21,outlook.com,1,3
CUS0103549,M000270,Upendra Khan,Indore,2024-09-13,outlook.com,0,2
CUS0103550,M000270,Lokesh Shah,Indore,2024-01-05,outlook.com,1,2
CUS0103551,M000270,Varun Pai,Chandigarh,2024-04-05,gmail.com,1,2
CUS0103552,M000270,Rohan Reddy,Rourkela,2024-06-26,yahoo.com,0,3
CUS0103553,M000270,Darshan Rao,Bengaluru,2024-03-06,corporate.com,1,1
CUS0103554,M000270,Vikrant Singh,Erode,2024-03-09,yahoo.com,1,3
CUS0103555,M000270,Rekha Sharma,Kolkata,2024-06-06,gmail.com,1,1
CUS0103556,M000270,Neeru Pillai,Hyderabad,2024-08-07,gmail.com,0,1
CUS0103557,M000270,Vidya Mehta,Delhi,2024-05-02,gmail.com,1,1
CUS0103558,M000270,Kajal Yadav,Surat,2024-12-18,gmail.com,0,2
CUS0103559,M000270,Savita Singhal,Rourkela,2024-06-01,yahoo.com,0,3
CUS0103560,M000270,Tanuja Banerjee,Warangal,2024-12-30,outlook.com,0,3
CUS0103561,M000270,Ayush Mishra,Ajmer,2024-07-24,gmail.com,1,3
CUS0103562,M000270,Soundarya Sheikh,Rourkela,2024-05-16,outlook.com,1,3
CUS0103563,M000270,Lakshmi Sidhu,Tirupati,2024-02-11,gmail.com,0,3
CUS0103564,M000270,Shoba Goyal,Coimbatore,2024-09-24,gmail.com,1,2
CUS0103565,M000270,Subhash Banerjee,Warangal,2024-07-15,gmail.com,1,3
CUS0103566,M000270,Ramya Sandhu,Vadodara,2024-12-16,outlook.com,0,2
CUS0103567,M000270,Esha Shah,Ahmedabad,2024-12-19,gmail.com,1,1
CUS0103568,M000270,Payal Puri,Ahmedabad,2024-07-10,gmail.com,1,1
CUS0103569,M000270,Megha Saha,Hyderabad,2024-03-30,gmail.com,1,1
CUS0103570,M000270,Mukesh Pandya,Guntur,2024-05-01,yahoo.com,0,3
CUS0103571,M000270,Rajni Ahuja,Mumbai,2024-01-27,yahoo.com,0,1
CUS0103572,M000270,Leela Pillai,Mumbai,2024-02-26,gmail.com,1,1
CUS0103573,M000270,Sachin Patel,Mumbai,2024-05-30,gmail.com,1,1
CUS0103574,M000270,Shubham Shenoy,Indore,2024-03-05,gmail.com,1,2
CUS0103575,M000270,Praveen Venkatesan,Warangal,2024-11-08,gmail.com,1,3
CUS0103576,M000270,Abhishek Khanna,Hyderabad,2024-11-07,gmail.com,0,1
CUS0103577,M000270,Aakash Bansal,Lucknow,2024-03-05,outlook.com,1,2
CUS0103578,M000270,Yamuna Agarwal,Jalandhar,2024-04-04,yahoo.com,1,3
CUS0103579,M000270,Radha Goyal,Chandigarh,2024-10-29,gmail.com,1,2
CUS0103580,M000270,Vidya Sundaram,Guntur,2024-04-08,gmail.com,0,3
CUS0103581,M000270,Kalpana Kaushik,Kolhapur,2024-04-05,outlook.com,1,3
CUS0103582,M000270,Dharmesh Kulkarni,Guntur,2024-09-29,yahoo.com,1,3
CUS0103583,M000270,Satish Nanda,Chandigarh,2024-05-26,outlook.com,1,2
CUS0103584,M000270,Rajni Sheikh,Lucknow,2024-11-01,yahoo.com,1,2
CUS0103585,M000270,Shubham Puri,Jaipur,2024-07-12,corporate.com,0,2
CUS0103586,M000270,Sunita Dhillon,Ahmedabad,2024-03-17,yahoo.com,1,1
CUS0103587,M000270,Mahesh Pandey,Kolkata,2024-02-25,yahoo.com,1,1
CUS0103588,M000270,Pankaj Chatterjee,Kolhapur,2024-09-08,corporate.com,0,3
CUS0103589,M000270,Surya Mann,Mumbai,2024-06-12,gmail.com,1,1
CUS0103590,M000270,Saurav Suri,Kolkata,2024-06-12,outlook.com,0,1
CUS0103591,M000270,Nitin Bhat,Siliguri,2024-09-05,gmail.com,0,3
CUS0103592,M000270,Ramesh Shenoy,Delhi,2024-04-11,gmail.com,0,1
CUS0103593,M000270,Hemant Shukla,Mumbai,2024-12-30,outlook.com,1,1
CUS0103594,M000270,Karan Sen,Ahmedabad,2024-07-08,yahoo.com,0,1
CUS0103595,M000270,Bhakti Gaekwad,Surat,2024-11-09,yahoo.com,1,2
CUS0103596,M000270,Rajesh Pai,Warangal,2024-10-10,gmail.com,1,3
CUS0103597,M000270,Pranav Puri,Mysuru,2024-08-09,gmail.com,1,2
CUS0103598,M000270,Rishabh Khan,Siliguri,2024-02-06,gmail.com,1,3
CUS0103599,M000270,Ishita Khan,Lucknow,2024-09-25,yahoo.com,0,2
CUS0103600,M000270,Omkar Chavan,Coimbatore,2024-01-26,gmail.com,1,2
CUS0103601,M000270,Sunita Subramanian,Coimbatore,2024-09-26,gmail.com,1,2
CUS0103602,M000270,Bhavana Tripathi,Nagpur,2024-11-28,gmail.com,1,2
CUS0103603,M000270,Priyanka Roy,Vadodara,2024-07-13,corporate.com,1,2
CUS0103604,M000270,Anushka Shukla,Jaipur,2024-12-17,outlook.com,0,2
CUS0103605,M000270,Girish Juneja,Kolkata,2024-08-16,outlook.com,0,1
CUS0103606,M000270,Prashant Dua,Chandigarh,2024-07-11,gmail.com,1,2
CUS0103607,M000270,Mahesh Puri,Kolkata,2024-07-13,gmail.com,0,1
CUS0103608,M000270,Mukesh Bhatt,Jalandhar,2024-02-22,gmail.com,1,3
CUS0103609,M000270,Manju Narang,Kochi,2024-01-25,gmail.com,0,2
CUS0103610,M000270,Janani Saxena,Jaipur,2024-01-29,yahoo.com,1,2
CUS0103611,M000270,Harini Khan,Ahmedabad,2024-11-22,gmail.com,0,1
CUS0103612,M000270,Kiran Iyer,Coimbatore,2024-02-26,outlook.com,1,2
CUS0103613,M000270,Vidya Panicker,Pune,2024-08-20,yahoo.com,0,1
CUS0103614,M000270,Rajesh Bhatt,Lucknow,2024-04-13,corporate.com,1,2
CUS0103615,M000270,Priya Chawla,Erode,2024-05-19,outlook.com,1,3
CUS0103616,M000270,Siddharth Shukla,Erode,2024-09-06,yahoo.com,0,3
CUS0103617,M000270,Rajesh Srivastava,Jalandhar,2024-11-14,gmail.com,1,3
CUS0103618,M000270,Sachin Jain,Guntur,2024-02-10,corporate.com,0,3
CUS0103619,M000270,Sujata Pandey,Kolkata,2024-07-10,corporate.com,1,1
CUS0103620,M000270,Aravind Nanda,Coimbatore,2024-02-19,corporate.com,1,2
CUS0103621,M000270,Meera Kurup,Indore,2024-03-14,yahoo.com,1,2
CUS0103622,M000270,Lingam Gowda,Coimbatore,2024-09-17,yahoo.com,1,2
CUS0103623,M000270,Bhakti Malhotra,Warangal,2024-01-11,gmail.com,1,3
CUS0103624,M000270,Karan Tiwari,Pune,2024-04-03,gmail.com,0,1
CUS0103625,M000270,Anushka Patil,Jalandhar,2024-07-22,gmail.com,0,3
CUS0103626,M000270,Ramya Pillai,Nagpur,2024-03-19,corporate.com,1,2
CUS0103627,M000270,Megha Banerjee,Bhavnagar,2024-05-20,gmail.com,1,3
CUS0103628,M000270,Radha Khanna,Siliguri,2024-07-31,outlook.com,1,3
CUS0103629,M000270,Vani Choudhury,Guntur,2024-11-25,gmail.com,1,3
CUS0103630,M000270,Jyoti Khatri,Mumbai,2024-01-29,yahoo.com,0,1
CUS0103631,M000270,Yash Juneja,Delhi,2024-07-04,yahoo.com,1,1
CUS0103632,M000270,Deepa Bedi,Chandigarh,2024-08-17,gmail.com,1,2
CUS0103633,M000270,Kunal Vashisht,Kolkata,2024-06-23,outlook.com,1,1
CUS0103634,M000270,Pallavi Iyer,Kolkata,2024-01-08,gmail.com,1,1
CUS0103635,M000270,Sharda Prabhu,Lucknow,2024-10-04,outlook.com,0,2
CUS0103636,M000270,Pushpa Sethi,Delhi,2024-03-26,corporate.com,1,1
CUS0103637,M000270,Harini Shetty,Chandigarh,2024-02-06,outlook.com,1,2
CUS0103638,M000270,Bhakti Saini,Lucknow,2024-06-13,outlook.com,1,2
CUS0103639,M000270,Rekha Singhal,Pune,2024-03-10,gmail.com,1,1
CUS0103640,M000270,Adarsh Roy,Coimbatore,2024-08-18,gmail.com,1,2
CUS0103641,M000270,Rohan Pasricha,Visakhapatnam,2024-07-15,yahoo.com,1,2
CUS0103642,M000270,Vidya Krishnan,Kochi,2024-03-15,gmail.com,1,2
CUS0103643,M000270,Karan Bhattacharya,Tirupati,2024-12-01,gmail.com,1,3
CUS0103644,M000270,Abhinav Bhalla,Siliguri,2024-11-16,gmail.com,0,3
CUS0103645,M000270,Ananya Das,Bengaluru,2024-04-24,gmail.com,1,1
CUS0103646,M000270,Elango Sundaram,Ajmer,2024-12-01,gmail.com,1,3
CUS0103647,M000270,Adarsh Kamath,Kochi,2024-04-28,gmail.com,1,2
CUS0103648,M000270,Seema Menon,Kolkata,2024-06-24,outlook.com,0,1
CUS0103649,M000270,Meera Ghanshyam,Ahmedabad,2024-07-25,yahoo.com,1,1
CUS0103650,M000270,Bhaskar Bedi,Indore,2024-04-09,outlook.com,1,2
CUS0103651,M000270,Ramya Bhasin,Guntur,2024-08-07,corporate.com,1,3
CUS0103652,M000270,Mamta Chavan,Visakhapatnam,2024-02-10,yahoo.com,1,2
CUS0103653,M000270,Preetha Bhalla,Bhopal,2024-08-08,outlook.com,1,2
CUS0103654,M000270,Uday Menon,Lucknow,2024-12-08,outlook.com,1,2
CUS0103655,M000270,Garima Mittal,Rourkela,2024-04-28,outlook.com,1,3
CUS0103656,M000270,Akash Bhatt,Kolkata,2024-02-18,gmail.com,1,1
CUS0103657,M000270,Saurav Panicker,Kochi,2024-07-30,outlook.com,1,2
CUS0103658,M000270,Pankaj Das,Nagpur,2024-04-19,yahoo.com,1,2
CUS0103659,M000270,Rekha Sethi,Mysuru,2024-09-28,gmail.com,0,2
CUS0103660,M000270,Veena Varma,Chandigarh,2024-04-30,gmail.com,0,2
CUS0103661,M000270,Indu Bose,Indore,2024-01-23,gmail.com,0,2
CUS0103662,M000270,Vikrant Kansal,Bhavnagar,2024-04-07,gmail.com,0,3
CUS0103663,M000270,Amit Saxena,Pune,2024-10-28,outlook.com,1,1
CUS0103664,M000270,Trisha Iyengar,Erode,2024-01-01,outlook.com,0,3
CUS0103665,M000270,Vijay Vashisht,Lucknow,2024-11-19,yahoo.com,1,2
CUS0103666,M000270,Saurav Chatterjee,Kolkata,2024-03-16,outlook.com,1,1
CUS0103667,M000270,Sujata Krishnan,Chennai,2024-04-09,gmail.com,0,1
CUS0103668,M000270,Alok Khatri,Delhi,2024-09-30,gmail.com,0,1
CUS0103669,M000270,Shoba Gill,Rourkela,2024-12-06,outlook.com,1,3
CUS0103670,M000270,Shoba Rastogi,Mysuru,2024-03-15,outlook.com,0,2
CUS0103671,M000270,Sanjay Mittal,Ahmedabad,2024-11-29,gmail.com,0,1
CUS0103672,M000270,Aarav Chavan,Pune,2024-10-05,gmail.com,0,1
CUS0103673,M000270,Bhakti Juneja,Bengaluru,2024-01-10,outlook.com,0,1
CUS0103674,M000270,Harsh Iyer,Pune,2024-05-31,outlook.com,1,1
CUS0103675,M000270,Deepak Kaushik,Vadodara,2024-04-02,gmail.com,0,2
CUS0103676,M000270,Rohan Kaushik,Ajmer,2024-01-30,gmail.com,1,3
CUS0103677,M000270,Sachin Mahajan,Rourkela,2024-12-03,gmail.com,0,3
CUS0103678,M000270,Ramesh Pai,Nagpur,2024-10-28,gmail.com,1,2
CUS0103679,M000270,Nikhil Singhal,Ajmer,2024-11-15,gmail.com,1,3
CUS0103680,M000270,Yamuna Deshmukh,Ahmedabad,2024-08-19,gmail.com,0,1
CUS0103681,M000270,Saravanan Jindal,Indore,2024-09-23,outlook.com,1,2
CUS0103682,M000270,Priyanka Ranganathan,Lucknow,2024-08-11,outlook.com,1,2
CUS0103683,M000270,Satish Grover,Mysuru,2024-01-17,gmail.com,1,2
CUS0103684,M000270,Shubham Grewal,Bhopal,2024-02-24,outlook.com,1,2
CUS0103685,M000270,Raghav Kamath,Erode,2024-11-20,outlook.com,0,3
CUS0103686,M000270,Anand Sodhi,Jaipur,2024-08-15,gmail.com,1,2
CUS0103687,M000270,Mamta Iyengar,Bhavnagar,2024-04-28,gmail.com,1,3
CUS0103688,M000270,Lavanya Sethi,Vadodara,2024-10-17,gmail.com,1,2
CUS0103689,M000270,Radha Saini,Vadodara,2024-07-11,gmail.com,1,2
CUS0103690,M000270,Surya Gaekwad,Nagpur,2024-12-29,gmail.com,0,2
CUS0103691,M000270,Lata Kurup,Visakhapatnam,2024-06-30,yahoo.com,0,2
CUS0103692,M000270,Vijay Das,Mumbai,2024-09-01,outlook.com,1,1
CUS0103693,M000270,Shailesh Taneja,Surat,2024-12-24,yahoo.com,1,2
CUS0103694,M000270,Madhuri Bhasin,Lucknow,2024-06-06,outlook.com,1,2
CUS0103695,M000270,Shruti Bajaj,Visakhapatnam,2024-12-04,yahoo.com,1,2
CUS0103696,M000270,Kalpana Pawar,Jaipur,2024-10-25,gmail.com,1,2
CUS0103697,M000270,Jyoti Krishnan,Bhopal,2024-01-14,yahoo.com,0,2
CUS0103698,M000270,Yashoda Rao,Chennai,2024-01-19,outlook.com,0,1
CUS0103699,M000270,Gaurav Shenoy,Bhavnagar,2024-02-03,gmail.com,1,3
CUS0103700,M000270,Manoj Rastogi,Nagpur,2024-06-02,corporate.com,1,2
CUS0103701,M000270,Yogendra Malhotra,Mysuru,2024-10-23,corporate.com,1,2
CUS0103702,M000270,Shivam Venkatesan,Bengaluru,2024-09-24,outlook.com,1,1
CUS0103703,M000270,Kiran Reddy,Ahmedabad,2024-09-26,gmail.com,1,1
CUS0103704,M000270,Geeta Saxena,Hyderabad,2024-05-11,gmail.com,0,1
CUS0103705,M000270,Garima Sharma,Rourkela,2024-01-17,yahoo.com,1,3
CUS0103706,M000270,Saravanan Sheikh,Mysuru,2024-01-22,corporate.com,1,2
CUS0103707,M000270,Lokesh Sodhi,Nagpur,2024-02-20,gmail.com,0,2
CUS0103708,M000270,Natarajan Kaushik,Tirupati,2024-02-10,gmail.com,0,3
CUS0103709,M000270,Swati Bhalla,Erode,2024-12-11,yahoo.com,1,3
CUS0103710,M000270,Alok Chopra,Kochi,2024-03-02,gmail.com,0,2
CUS0103711,M000270,Sachin Jain,Ahmedabad,2024-04-26,outlook.com,1,1
CUS0103712,M000270,Anurag Mahajan,Delhi,2024-10-30,gmail.com,1,1
CUS0103713,M000270,Swati Das,Chandigarh,2024-03-16,gmail.com,1,2
CUS0103714,M000270,Seema Shah,Ajmer,2024-09-20,outlook.com,1,3
CUS0103715,M000270,Pushpa Agarwal,Chandigarh,2024-06-18,gmail.com,1,2
CUS0103716,M000270,Siva Sen,Erode,2024-10-05,corporate.com,1,3
CUS0103717,M000270,Uma Kumar,Coimbatore,2024-04-19,yahoo.com,0,2
CUS0103718,M000270,Tushar Khan,Chandigarh,2024-11-27,outlook.com,1,2
CUS0103719,M000270,Tanvi Mehta,Lucknow,2024-09-23,gmail.com,0,2
CUS0103720,M000270,Sunita Pai,Rourkela,2024-04-20,yahoo.com,0,3
CUS0103721,M000270,Elango Chopra,Chennai,2024-08-31,outlook.com,0,1
CUS0103722,M000270,Aarav Sodhi,Kochi,2024-09-28,gmail.com,1,2
CUS0103723,M000270,Kabir Swaminathan,Vadodara,2024-12-26,gmail.com,1,2
CUS0103724,M000270,Kajal Bose,Nagpur,2024-05-13,gmail.com,1,2
CUS0103725,M000270,Sangeeta Sawant,Nagpur,2024-12-22,outlook.com,1,2
CUS0103726,M000270,Utkarsh Shinde,Erode,2024-10-13,gmail.com,1,3
CUS0103727,M000270,Swathi Joshi,Bengaluru,2024-06-08,gmail.com,1,1
CUS0103728,M000270,Vikram Pawar,Ahmedabad,2024-09-11,gmail.com,0,1
CUS0103729,M000270,Dhanush Chawla,Pune,2024-07-25,yahoo.com,0,1
CUS0103730,M000270,Upendra Jindal,Indore,2024-12-27,outlook.com,1,2
CUS0103731,M000270,Amol Singhal,Mumbai,2024-01-23,outlook.com,1,1
CUS0103732,M000270,Sneha Sidhu,Surat,2024-10-03,gmail.com,1,2
CUS0103733,M000270,Aarav Ghanshyam,Vadodara,2024-10-31,gmail.com,1,2
CUS0103734,M000270,Nikhil Wadhwa,Surat,2024-01-03,gmail.com,1,2
CUS0103735,M000270,Payal Choudhury,Bengaluru,2024-07-04,gmail.com,0,1
CUS0103736,M000270,Sakshi Gill,Jalandhar,2024-09-12,yahoo.com,1,3
CUS0103737,M000270,Uma Kapoor,Warangal,2024-11-06,gmail.com,0,3
CUS0103738,M000270,Rajni Mittal,Bengaluru,2024-02-07,yahoo.com,1,1
CUS0103739,M000270,Agastya Chatterjee,Mumbai,2024-04-11,outlook.com,0,1
CUS0103740,M000270,Shruti Tripathi,Vadodara,2024-07-18,gmail.com,1,2
CUS0103741,M000270,Uday Goyal,Pune,2024-08-22,gmail.com,0,1
CUS0103742,M000270,Milind Sawant,Surat,2024-02-27,outlook.com,1,2
CUS0103743,M000270,Rashmi Saha,Indore,2024-10-27,gmail.com,0,2
CUS0103744,M000270,Manju Swaminathan,Kolkata,2024-06-29,yahoo.com,1,1
CUS0103745,M000270,Ishwar Patil,Rourkela,2024-05-26,gmail.com,1,3
CUS0103746,M000270,Rekha Pasricha,Ahmedabad,2024-10-16,gmail.com,0,1
CUS0103747,M000270,Kiran Saha,Visakhapatnam,2024-07-06,outlook.com,1,2
CUS0103748,M000270,Nitin Kumar,Rourkela,2024-04-15,outlook.com,1,3
CUS0103749,M000270,Sumin Kurup,Visakhapatnam,2024-06-08,gmail.com,1,2
CUS0103750,M000270,Krishna Pandey,Warangal,2024-02-25,yahoo.com,1,3
CUS0103751,M000270,Harish Kaushik,Chennai,2024-11-03,gmail.com,0,1
CUS0103752,M000270,Tushar Nair,Kolkata,2024-04-24,gmail.com,1,1
CUS0103753,M000270,Praveen Sundaram,Vadodara,2024-05-07,yahoo.com,1,2
CUS0103754,M000270,Dhanush Iyer,Coimbatore,2024-03-04,yahoo.com,1,2
CUS0103755,M000270,Amol Bhasin,Indore,2024-05-16,yahoo.com,0,2
CUS0103756,M000270,Suhas Acharya,Vadodara,2024-03-08,gmail.com,1,2
CUS0103757,M000270,Raghu Shinde,Chennai,2024-01-17,yahoo.com,1,1
CUS0103758,M000270,Satish Das,Visakhapatnam,2024-09-11,outlook.com,1,2
CUS0103759,M000270,Ganesh Mahajan,Coimbatore,2024-05-17,outlook.com,1,2
CUS0103760,M000270,Bhaskar Bhasin,Kolkata,2024-09-14,outlook.com,1,1
CUS0103761,M000270,Geeta Patil,Coimbatore,2024-03-22,outlook.com,1,2
CUS0103762,M000270,Kapil Kumar,Kolhapur,2024-07-12,gmail.com,0,3
CUS0103763,M000270,Pradeep Kaushik,Chennai,2024-03-17,yahoo.com,1,1
CUS0103764,M000270,Siva Subramanian,Erode,2024-04-02,gmail.com,1,3
CUS0103765,M000270,Lingam Suri,Bengaluru,2024-12-19,gmail.com,0,1
CUS0103766,M000270,Jitendra Aggarwal,Mumbai,2024-07-12,outlook.com,0,1
CUS0103767,M000270,Savita Chawla,Erode,2024-01-03,yahoo.com,1,3
CUS0103768,M000270,Natarajan Sheikh,Chennai,2024-12-12,outlook.com,0,1
CUS0103769,M000270,Vikas Agarwal,Vadodara,2024-10-27,gmail.com,0,2
CUS0103770,M000270,Rishabh Bajaj,Mysuru,2024-05-20,yahoo.com,1,2
CUS0103771,M000270,Simran Ranganathan,Rourkela,2024-03-28,gmail.com,1,3
CUS0103772,M000270,Vaibhav Chawla,Jaipur,2024-06-03,outlook.com,1,2
CUS0103773,M000270,Sameer Varma,Warangal,2024-10-09,yahoo.com,1,3
CUS0103774,M000270,Swathi Venkatesan,Nagpur,2024-06-29,gmail.com,1,2
CUS0103775,M000270,Megha Kadam,Bengaluru,2024-03-04,yahoo.com,0,1
CUS0103776,M000270,Esha Grewal,Warangal,2024-03-06,outlook.com,1,3
CUS0103777,M000270,Nalini Chakraborty,Jaipur,2024-12-28,outlook.com,1,2
CUS0103778,M000270,Sameer Nair,Visakhapatnam,2024-03-30,yahoo.com,0,2
CUS0103779,M000270,Omkar Rajput,Siliguri,2024-07-30,outlook.com,1,3
CUS0103780,M000270,Vishnu Joshi,Erode,2024-09-09,yahoo.com,1,3
CUS0103781,M000270,Dhanush Shinde,Kolkata,2024-02-26,gmail.com,1,1
CUS0103782,M000270,Bhaskar Patel,Chennai,2024-02-28,outlook.com,1,1
CUS0103783,M000270,Qadir Rastogi,Mumbai,2024-04-23,corporate.com,0,1
CUS0103784,M000270,Aditya Mann,Ahmedabad,2024-08-08,gmail.com,1,1
CUS0103785,M000270,Saroj Bhattacharya,Coimbatore,2024-11-04,gmail.com,1,2
CUS0103786,M000270,Nitin Kapoor,Jaipur,2024-05-20,gmail.com,0,2
CUS0103787,M000270,Abhishek Patel,Mumbai,2024-04-14,corporate.com,0,1
CUS0103788,M000270,Uma Sen,Nagpur,2024-04-21,gmail.com,1,2
CUS0103789,M000270,Ananya Venkatesan,Mumbai,2024-10-09,outlook.com,1,1
CUS0103790,M000270,Rakesh Patil,Visakhapatnam,2024-07-19,gmail.com,1,2
CUS0103791,M000270,Sumin Varma,Kochi,2024-08-14,outlook.com,0,2
CUS0103792,M000270,Damini Suri,Visakhapatnam,2024-03-23,gmail.com,1,2
CUS0103793,M000270,Ramya Bhalla,Delhi,2024-08-22,corporate.com,0,1
CUS0103794,M000270,Mamta Reddy,Bhopal,2024-04-23,corporate.com,0,2
CUS0103795,M000270,Sameer Gupta,Hyderabad,2024-11-19,gmail.com,1,1
CUS0103796,M000270,Gauri Nambiar,Siliguri,2024-07-10,gmail.com,0,3
CUS0103797,M000270,Omkar Bhatt,Chandigarh,2024-02-26,gmail.com,1,2
CUS0103798,M000270,Sameer Bedi,Indore,2024-08-27,yahoo.com,1,2
CUS0103799,M000270,Nalini Prabhu,Coimbatore,2024-01-10,yahoo.com,0,2
CUS0103800,M000270,Ankur Shukla,Chandigarh,2024-11-01,corporate.com,0,2
CUS0103801,M000270,Kunal Krishnan,Hyderabad,2024-05-28,outlook.com,1,1
CUS0103802,M000270,Subhash Subramanian,Ajmer,2024-10-28,gmail.com,1,3
CUS0103803,M000270,Mukesh Dua,Chennai,2024-12-09,outlook.com,1,1
